solver,problem,instance,gridno,cost,dualbound-0.0001,primalbound-0.0001,gap-0.0001,nit-0.0001,npieces-0.0001,cpu-0.0001
naive,uflp_nlass,p23,226,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p24,236,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p25,246,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p26,256,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p3,26,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p27,266,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p28,276,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p29,286,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p30,296,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p31,306,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p32,316,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p33,326,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p34,336,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p35,346,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p36,356,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p4,36,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p37,366,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p38,376,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p39,386,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p40,396,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p41,406,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p42,416,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p43,426,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p44,436,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p45,446,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p46,456,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p5,46,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p47,466,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p48,476,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p49,486,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p50,496,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p51,506,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p52,516,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p53,526,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p54,536,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p55,546,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p56,556,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p6,56,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p57,566,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p58,576,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p59,586,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p60,596,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p1,6,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p61,606,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p62,616,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p63,626,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p64,636,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p65,646,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p66,656,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p7,66,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p67,666,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p68,676,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p69,686,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p70,696,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p71,706,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p8,76,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p9,86,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p10,96,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap41,1,exp,1.7831928270180824e6,1.783194189507279e6,7.640722500790421e-5,1,318003,742.6727820750001
naive,uflp_nlass,cap41,10,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap71,100,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap72,101,exp,1.8395576564593602e6,1.839559032175701e6,7.478511517696903e-5,1,318003,744.0115636730001
naive,uflp_nlass,cap72,102,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap72,103,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap72,104,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap72,105,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap72,107,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap72,108,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap72,109,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap42,11,exp,1.8395576564593602e6,1.839559032175701e6,7.478511517696903e-5,1,318003,755.921171511
naive,uflp_nlass,cap72,110,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap73,111,exp,1.8901507399549396e6,1.8901521262539825e6,7.334325230794744e-5,1,318003,755.984127507
naive,uflp_nlass,cap73,112,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap73,113,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap73,114,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap73,115,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap73,117,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap73,118,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap73,119,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap42,12,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap73,120,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap74,121,exp,1.9555161392989834e6,1.9555175582240303e6,7.256007704729695e-5,1,318003,763.5582928560001
naive,uflp_nlass,cap74,122,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap74,123,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap74,124,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap74,125,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap74,127,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap74,128,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap74,129,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap42,13,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap74,130,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap81,131,exp,1.4713575822045624e6,1.4713586502137538e6,7.258659819414937e-5,1,497103,1509.2806464730002
naive,uflp_nlass,cap81,132,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap81,133,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap81,134,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap81,135,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap81,137,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap81,138,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap81,139,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap42,14,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap81,140,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap82,141,exp,1.5570069786075784e6,1.5570080754309853e6,7.044429789279055e-5,1,497103,1532.1769804340001
naive,uflp_nlass,cap82,142,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap82,143,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap82,144,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap82,145,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap82,147,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap82,148,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap82,149,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap42,15,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap82,150,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap83,151,exp,1.62745153150891e6,1.6274526630429642e6,6.95279242138553e-5,1,497103,1459.4047156230001
naive,uflp_nlass,cap83,152,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap83,153,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap83,154,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap83,155,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap83,157,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap83,158,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap83,159,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap83,160,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap84,161,exp,1.7093396851424733e6,1.7093408646779878e6,6.900528378021639e-5,1,497103,1571.117142453
naive,uflp_nlass,cap84,162,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap84,163,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap84,164,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap84,165,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap84,167,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap84,168,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap84,169,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap42,17,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap84,170,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap91,171,exp,1.4713575822045624e6,1.4713586502137538e6,7.258659819414937e-5,1,497103,1432.4461842810001
naive,uflp_nlass,cap91,172,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap91,173,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap91,174,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap91,175,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap91,177,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap91,178,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap91,179,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap42,18,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap91,180,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap92,181,exp,1.5570069786075784e6,1.5570080754309853e6,7.044429789279055e-5,1,497103,1570.62106119
naive,uflp_nlass,cap92,182,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap92,183,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap92,184,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap92,185,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap92,187,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap92,188,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap92,189,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap42,19,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap92,190,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap93,191,exp,1.62745153150891e6,1.6274526630429642e6,6.95279242138553e-5,1,497103,1600.690992169
naive,uflp_nlass,cap93,192,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap93,193,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap93,194,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap93,195,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap93,197,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap93,198,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap93,199,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap41,2,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap42,20,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap93,200,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap94,201,exp,1.7093396851424733e6,1.7093408646779878e6,6.900528378021639e-5,1,497103,1558.065259227
naive,uflp_nlass,cap94,202,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap94,203,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap94,204,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap94,205,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap94,207,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap94,208,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap94,209,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap43,21,exp,1.8901507399549396e6,1.8901521262539825e6,7.334325230794744e-5,1,318003,756.5249724910001
naive,uflp_nlass,cap94,210,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap101,211,exp,1.4713575822045624e6,1.4713586502137538e6,7.258659819414937e-5,1,497103,1545.600135801
naive,uflp_nlass,cap101,212,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap101,213,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap101,214,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap101,215,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap101,217,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap101,218,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap101,219,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap43,22,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap101,220,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap102,221,exp,1.5570069786075784e6,1.5570080754309853e6,7.044429789279055e-5,1,497103,1598.1246525790002
naive,uflp_nlass,cap102,222,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap102,223,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap102,224,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap102,225,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap102,227,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap102,228,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap102,229,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap43,23,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap102,230,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap103,231,exp,1.62745153150891e6,1.6274526630429642e6,6.95279242138553e-5,1,497103,1518.0812405840002
naive,uflp_nlass,cap103,232,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap103,233,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap103,234,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap103,235,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap103,237,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap103,238,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap103,239,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap43,24,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap103,240,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap104,241,exp,1.7093396851424733e6,1.7093408646779878e6,6.900528378021639e-5,1,497103,1480.3771869710001
naive,uflp_nlass,cap104,242,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap104,243,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap104,244,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap104,245,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap104,247,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap104,248,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap104,249,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap43,25,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap104,250,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap111,251,exp,-1.0e20,1.0e20,100.0,1,994603,3602.3116854880004
naive,uflp_nlass,cap111,252,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap111,253,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap111,254,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap111,255,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap111,257,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap111,258,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap111,259,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap111,260,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap112,261,exp,-1.0e20,1.0e20,100.0,1,994603,3602.270625266
naive,uflp_nlass,cap112,262,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap112,263,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap112,264,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap112,265,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap112,267,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap112,268,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap112,269,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap43,27,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap112,270,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap113,271,exp,-1.0e20,1.0e20,100.0,1,994603,3602.2796000880003
naive,uflp_nlass,cap113,272,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap113,273,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap113,274,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap113,275,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap113,277,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap113,278,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap113,279,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap43,28,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap113,280,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap114,281,exp,-1.0e20,1.0e20,100.0,1,994603,3602.3643027840003
naive,uflp_nlass,cap114,282,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap114,283,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap114,284,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap114,285,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap114,287,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap114,288,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap114,289,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap43,29,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap114,290,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap121,291,exp,-1.0e20,1.0e20,100.0,1,994603,3602.3915543410003
naive,uflp_nlass,cap121,292,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap121,293,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap121,294,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap121,295,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap121,297,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap121,298,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap121,299,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap41,3,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap43,30,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap121,300,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap122,301,exp,-1.0e20,1.0e20,100.0,1,994603,3602.381638583
naive,uflp_nlass,cap122,302,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap122,303,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap122,304,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap122,305,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap122,307,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap122,308,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap122,309,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap44,31,exp,1.9555161392989834e6,1.9555175582240303e6,7.256007704729695e-5,1,318003,781.1043330760001
naive,uflp_nlass,cap122,310,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap123,311,exp,-1.0e20,1.0e20,100.0,1,994603,3602.858993576
naive,uflp_nlass,cap123,312,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap123,313,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap123,314,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap123,315,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap123,317,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap123,318,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap123,319,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap44,32,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,cap123,320,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
